
"Data_Packet_Traffic","Data_Packet_Injection_Rate_(packets/cycle/node)","Routing_Algorithm","Selection_Policy","Routing+Selection","Ant_Packet_Traffic","Ant_Packet_Injection_Rate_(packets/cycle/node)","Alpha","Reinforcement_Factor","NoC_Routing_Solution","Simulation_Time","Total_Cycles","Packets_Transmitted","Throughput_(packets/cycle/node)","Avg._Packet_Delay_(cycles)","Avg._Packet_Hops","Payload_Packets_Transmitted","Payload_Throughput_(packets/cycle/node)","Avg._Payload_Packet_Delay_(cycles)","Avg._Payload_Packet_Hops","Average_Flit_per_State_Delay::INPUT_BUFFER","Max_Flit_per_State_Delay::INPUT_BUFFER","Average_Flit_per_State_Delay::ROUTE_COMPUTATION","Max_Flit_per_State_Delay::ROUTE_COMPUTATION","Average_Flit_per_State_Delay::VIRTUAL_CHANNEL_ALLOCATION","Max_Flit_per_State_Delay::VIRTUAL_CHANNEL_ALLOCATION","Average_Flit_per_State_Delay::SWITCH_ALLOCATION","Max_Flit_per_State_Delay::SWITCH_ALLOCATION","Average_Flit_per_State_Delay::SWITCH_TRAVERSAL","Max_Flit_per_State_Delay::SWITCH_TRAVERSAL","Average_Flit_per_State_Delay::LINK_TRAVERSAL","Max_Flit_per_State_Delay::LINK_TRAVERSAL","Average_Flit_per_State_Delay::DESTINATION_ARRIVED","Max_Flit_per_State_Delay::DESTINATION_ARRIVED"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.001","ACO/aj=2.0E-4/a=0.65/rf=0.001","28","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.002","ACO/aj=2.0E-4/a=0.65/rf=0.002","31","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.004","ACO/aj=2.0E-4/a=0.65/rf=0.004","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.008","ACO/aj=2.0E-4/a=0.65/rf=0.008","32","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.016","ACO/aj=2.0E-4/a=0.65/rf=0.016","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.032","ACO/aj=2.0E-4/a=0.65/rf=0.032","33","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","0.064","ACO/aj=2.0E-4/a=0.65/rf=0.064","27","20109","68288","0.053060818538962655","66.9284793814433","6.979264292408622","67744","0.05263812223382565","67.0751210439301","6.984087151629665","3.8424147806686744","94","1.5913470415442719","53","1.2438229122954259","5","1.0","1","1.0638305054351553","55","2.8635622695402194","156","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","5.0E-4","ACO/aj=2.0E-4/a=0.7/rf=5.0E-4","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.001","ACO/aj=2.0E-4/a=0.7/rf=0.001","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.002","ACO/aj=2.0E-4/a=0.7/rf=0.002","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.004","ACO/aj=2.0E-4/a=0.7/rf=0.004","27","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.008","ACO/aj=2.0E-4/a=0.7/rf=0.008","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.016","ACO/aj=2.0E-4/a=0.7/rf=0.016","27","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.032","ACO/aj=2.0E-4/a=0.7/rf=0.032","31","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.7","0.064","ACO/aj=2.0E-4/a=0.7/rf=0.064","29","20112","68288","0.053052903739061255","67.00755623242736","6.979264292408622","67744","0.05263027048528242","67.15434577231932","6.984087151629665","3.844798232058186","94","1.5914960134284515","53","1.2438438942509442","5","1.0","1","1.0640994941956445","55","2.8739090287909286","156","0.0","0.0"
